parcl_id,date,rental_price_feed
5387853,2023-09-16,2.289
5387853,2023-09-15,2.295
5387853,2023-09-14,2.303
5387853,2023-09-13,2.309
5387853,2023-09-12,2.315
5387853,2023-09-11,2.322
5387853,2023-09-10,2.329
5387853,2023-09-09,2.334
5387853,2023-09-08,2.339
5387853,2023-09-07,2.341
5387853,2023-09-06,2.344
5387853,2023-09-05,2.347
5387853,2023-09-04,2.349
5387853,2023-09-03,2.351
5387853,2023-09-02,2.353
5387853,2023-09-01,2.355
5387853,2023-08-31,2.356
5387853,2023-08-30,2.356
5387853,2023-08-29,2.355
5387853,2023-08-28,2.353
5387853,2023-08-27,2.351
5387853,2023-08-26,2.349
5387853,2023-08-25,2.348
5387853,2023-08-24,2.347
5387853,2023-08-23,2.345
5387853,2023-08-22,2.344
5387853,2023-08-21,2.342
5387853,2023-08-20,2.341
5387853,2023-08-19,2.339
5387853,2023-08-18,2.337
5387853,2023-08-17,2.336
5387853,2023-08-16,2.335
5387853,2023-08-15,2.333
5387853,2023-08-14,2.331
5387853,2023-08-13,2.329
5387853,2023-08-12,2.329
5387853,2023-08-11,2.33
5387853,2023-08-10,2.331
5387853,2023-08-09,2.333
5387853,2023-08-08,2.334
5387853,2023-08-07,2.337
5387853,2023-08-06,2.341
5387853,2023-08-05,2.345
5387853,2023-08-04,2.349
5387853,2023-08-03,2.353
5387853,2023-08-02,2.358
5387853,2023-08-01,2.361
5387853,2023-07-31,2.365
5387853,2023-07-30,2.371
5387853,2023-07-29,2.376
5387853,2023-07-28,2.381
5387853,2023-07-27,2.386
5387853,2023-07-26,2.391
5387853,2023-07-25,2.397
5387853,2023-07-24,2.403
5387853,2023-07-23,2.412
5387853,2023-07-22,2.419
5387853,2023-07-21,2.425
5387853,2023-07-20,2.431
5387853,2023-07-19,2.437
5387853,2023-07-18,2.444
5387853,2023-07-17,2.451
5387853,2023-07-16,2.458
5387853,2023-07-15,2.465
5387853,2023-07-14,2.469
5387853,2023-07-13,2.475
5387853,2023-07-12,2.479
5387853,2023-07-11,2.484
5387853,2023-07-10,2.489
5387853,2023-07-09,2.492
5387853,2023-07-08,2.492
5387853,2023-07-07,2.494
5387853,2023-07-06,2.496
5387853,2023-07-05,2.497
5387853,2023-07-04,2.497
5387853,2023-07-03,2.497
5387853,2023-07-02,2.497
5387853,2023-07-01,2.497
5387853,2023-06-30,2.501
5387853,2023-06-29,2.507
5387853,2023-06-28,2.512
5387853,2023-06-27,2.514
5387853,2023-06-26,2.516
5387853,2023-06-25,2.519
5387853,2023-06-24,2.52
5387853,2023-06-23,2.521
5387853,2023-06-22,2.523
5387853,2023-06-21,2.524
5387853,2023-06-20,2.527
5387853,2023-06-19,2.53
5387853,2023-06-18,2.534
5387853,2023-06-17,2.538
5387853,2023-06-16,2.543
5387853,2023-06-15,2.543
5387853,2023-06-14,2.544
5387853,2023-06-13,2.545
5387853,2023-06-12,2.547
5387853,2023-06-11,2.548
5387853,2023-06-10,2.548
5387853,2023-06-09,2.549
5387853,2023-06-08,2.549
5387853,2023-06-07,2.549
5387853,2023-06-06,2.552
5387853,2023-06-05,2.553
5387853,2023-06-04,2.552
5387853,2023-06-03,2.55
5387853,2023-06-02,2.547
5387853,2023-06-01,2.545
5387853,2023-05-31,2.543
5387853,2023-05-30,2.542
5387853,2023-05-29,2.538
5387853,2023-05-28,2.533
5387853,2023-05-27,2.527
5387853,2023-05-26,2.521
5387853,2023-05-25,2.515
5387853,2023-05-24,2.509
5387853,2023-05-23,2.499
5387853,2023-05-22,2.487
5387853,2023-05-21,2.476
5387853,2023-05-20,2.467
5387853,2023-05-19,2.456
5387853,2023-05-18,2.446
5387853,2023-05-17,2.433
5387853,2023-05-16,2.419
5387853,2023-05-15,2.403
5387853,2023-05-14,2.389
5387853,2023-05-13,2.376
5387853,2023-05-12,2.363
5387853,2023-05-11,2.352
5387853,2023-05-10,2.341
5387853,2023-05-09,2.331
5387853,2023-05-08,2.321
5387853,2023-05-07,2.313
5387853,2023-05-06,2.303
5387853,2023-05-05,2.294
5387853,2023-05-04,2.286
5387853,2023-05-03,2.279
5387853,2023-05-02,2.273
5387853,2023-05-01,2.271
5387853,2023-04-30,2.269
5387853,2023-04-29,2.268
5387853,2023-04-28,2.267
5387853,2023-04-27,2.267
5387853,2023-04-26,2.265
5387853,2023-04-25,2.264
5387853,2023-04-24,2.264
5387853,2023-04-23,2.263
5387853,2023-04-22,2.263
5387853,2023-04-21,2.265
5387853,2023-04-20,2.266
5387853,2023-04-19,2.266
5387853,2023-04-18,2.265
5387853,2023-04-17,2.263
5387853,2023-04-16,2.261
5387853,2023-04-15,2.26
5387853,2023-04-14,2.259
5387853,2023-04-13,2.259
5387853,2023-04-12,2.257
5387853,2023-04-11,2.257
5387853,2023-04-10,2.253
5387853,2023-04-09,2.249
5387853,2023-04-08,2.248
5387853,2023-04-07,2.245
5387853,2023-04-06,2.243
5387853,2023-04-05,2.24
5387853,2023-04-04,2.239
5387853,2023-04-03,2.237
5387853,2023-04-02,2.234
5387853,2023-04-01,2.231
5387853,2023-03-31,2.229
5387853,2023-03-30,2.226
5387853,2023-03-29,2.222
5387853,2023-03-28,2.219
5387853,2023-03-27,2.218
5387853,2023-03-26,2.218
5387853,2023-03-25,2.217
5387853,2023-03-24,2.216
5387853,2023-03-23,2.215
5387853,2023-03-22,2.213
5387853,2023-03-21,2.21
5387853,2023-03-20,2.209
5387853,2023-03-19,2.209
5387853,2023-03-18,2.208
5387853,2023-03-17,2.207
5387853,2023-03-16,2.209
5387853,2023-03-15,2.209
5387853,2023-03-14,2.209
5387853,2023-03-13,2.209
5387853,2023-03-12,2.207
5387853,2023-03-11,2.207
5387853,2023-03-10,2.207
5387853,2023-03-09,2.208
5387853,2023-03-08,2.209
5387853,2023-03-07,2.211
5387853,2023-03-06,2.213
5387853,2023-03-05,2.215
5387853,2023-03-04,2.216
5387853,2023-03-03,2.217
5387853,2023-03-02,2.219
5387853,2023-03-01,2.217
5387853,2023-02-28,2.215
5387853,2023-02-27,2.214
5387853,2023-02-26,2.212
5387853,2023-02-25,2.21
5387853,2023-02-24,2.207
5387853,2023-02-23,2.206
5387853,2023-02-22,2.204
5387853,2023-02-21,2.202
5387853,2023-02-20,2.201
5387853,2023-02-19,2.202
5387853,2023-02-18,2.204
5387853,2023-02-17,2.208
5387853,2023-02-16,2.212
5387853,2023-02-15,2.217
5387853,2023-02-14,2.223
5387853,2023-02-13,2.229
5387853,2023-02-12,2.235
5387853,2023-02-11,2.242
5387853,2023-02-10,2.25
5387853,2023-02-09,2.259
5387853,2023-02-08,2.267
5387853,2023-02-07,2.276
5387853,2023-02-06,2.286
5387853,2023-02-05,2.295
5387853,2023-02-04,2.302
5387853,2023-02-03,2.309
5387853,2023-02-02,2.315
5387853,2023-02-01,2.321
5387853,2023-01-31,2.324
5387853,2023-01-30,2.329
5387853,2023-01-29,2.334
5387853,2023-01-28,2.339
5387853,2023-01-27,2.344
5387853,2023-01-26,2.349
5387853,2023-01-25,2.353
5387853,2023-01-24,2.355
5387853,2023-01-23,2.359
5387853,2023-01-22,2.361
5387853,2023-01-21,2.363
5387853,2023-01-20,2.364
5387853,2023-01-19,2.365
5387853,2023-01-18,2.365
5387853,2023-01-17,2.365
5387853,2023-01-16,2.366
5387853,2023-01-15,2.367
5387853,2023-01-14,2.367
5387853,2023-01-13,2.366
5387853,2023-01-12,2.365
5387853,2023-01-11,2.364
5387853,2023-01-10,2.362
5387853,2023-01-09,2.361
5387853,2023-01-08,2.36
5387853,2023-01-07,2.357
5387853,2023-01-06,2.356
5387853,2023-01-05,2.354
5387853,2023-01-04,2.351
5387853,2023-01-03,2.347
5387853,2023-01-02,2.345
5387853,2023-01-01,2.343
5384169,2024-06-05,1.733
5384169,2024-06-04,1.73
5384169,2024-06-03,1.727
5384169,2024-06-02,1.723
5384169,2024-06-01,1.719
5384169,2024-05-31,1.715
5384169,2024-05-30,1.709
5384169,2024-05-29,1.704
5384169,2024-05-28,1.7
5384169,2024-05-27,1.696
5384169,2024-05-26,1.694
5384169,2024-05-25,1.691
5384169,2024-05-24,1.685
5384169,2024-05-23,1.683
5384169,2024-05-22,1.679
5384169,2024-05-21,1.677
5384169,2024-05-20,1.675
5384169,2024-05-19,1.673
5384169,2024-05-18,1.672
5384169,2024-05-17,1.671
5384169,2024-05-16,1.669
5384169,2024-05-15,1.667
5384169,2024-05-14,1.666
5384169,2024-05-13,1.665
5384169,2024-05-12,1.665
5384169,2024-05-11,1.664
5384169,2024-05-10,1.663
5384169,2024-05-09,1.661
5384169,2024-05-08,1.659
5384169,2024-05-07,1.657
5384169,2024-05-06,1.656
5384169,2024-05-05,1.655
5384169,2024-05-04,1.653
5384169,2024-05-03,1.651
5384169,2024-05-02,1.648
5384169,2024-05-01,1.646
5384169,2024-04-30,1.645
5384169,2024-04-29,1.644
5384169,2024-04-28,1.643
5384169,2024-04-27,1.642
5384169,2024-04-26,1.641
5384169,2024-04-25,1.641
5384169,2024-04-24,1.64
5384169,2024-04-23,1.64
5384169,2024-04-22,1.64
5384169,2024-04-21,1.641
5384169,2024-04-20,1.64
5384169,2024-04-19,1.639
5384169,2024-04-18,1.639
5384169,2024-04-17,1.639
5384169,2024-04-16,1.64
5384169,2024-04-15,1.641
5384169,2024-04-14,1.642
5384169,2024-04-13,1.642
5384169,2024-04-12,1.642
5384169,2024-04-11,1.641
5384169,2024-04-10,1.641
5384169,2024-04-09,1.641
5384169,2024-04-08,1.642
5384169,2024-04-07,1.643
5384169,2024-04-06,1.643
5384169,2024-04-05,1.644
5384169,2024-04-04,1.645
5384169,2024-04-03,1.646
5384169,2024-04-02,1.646
5384169,2024-04-01,1.647
5384169,2024-03-31,1.647
5384169,2024-03-30,1.647
5384169,2024-03-29,1.646
5384169,2024-03-28,1.647
5384169,2024-03-27,1.647
5384169,2024-03-26,1.648
5384169,2024-03-25,1.649
5384169,2024-03-24,1.649
5384169,2024-03-23,1.648
5384169,2024-03-22,1.648
5384169,2024-03-21,1.648
5384169,2024-03-20,1.649
5384169,2024-03-19,1.65
5384169,2024-03-18,1.651
5384169,2024-03-17,1.651
5384169,2024-03-16,1.651
5384169,2024-03-15,1.652
5384169,2024-03-14,1.653
5384169,2024-03-13,1.653
5384169,2024-03-12,1.653
5384169,2024-03-11,1.653
5384169,2024-03-10,1.655
5384169,2024-03-09,1.657
5384169,2024-03-08,1.658
5384169,2024-03-07,1.658
5384169,2024-03-06,1.658
5384169,2024-03-05,1.658
5384169,2024-03-04,1.657
5384169,2024-03-03,1.658
5384169,2024-03-02,1.659
5384169,2024-03-01,1.661
5384169,2024-02-29,1.662
5384169,2024-02-28,1.664
5384169,2024-02-27,1.667
5384169,2024-02-26,1.669
5384169,2024-02-25,1.672
5384169,2024-02-24,1.674
5384169,2024-02-23,1.675
5384169,2024-02-22,1.678
5384169,2024-02-21,1.681
5384169,2024-02-20,1.685
5384169,2024-02-19,1.687
5384169,2024-02-18,1.691
5384169,2024-02-17,1.693
5384169,2024-02-16,1.695
5384169,2024-02-15,1.697
5384169,2024-02-14,1.699
5384169,2024-02-13,1.7
5384169,2024-02-12,1.701
5384169,2024-02-11,1.701
5384169,2024-02-10,1.701
5384169,2024-02-09,1.701
5384169,2024-02-08,1.7
5384169,2024-02-07,1.698
5384169,2024-02-06,1.697
5384169,2024-02-05,1.696
5384169,2024-02-04,1.695
5384169,2024-02-03,1.695
5384169,2024-02-02,1.694
5384169,2024-02-01,1.694
5384169,2024-01-31,1.693
5384169,2024-01-30,1.693
5384169,2024-01-29,1.693
5384169,2024-01-28,1.692
5384169,2024-01-27,1.69
5384169,2024-01-26,1.687
5384169,2024-01-25,1.684
5384169,2024-01-24,1.682
5384169,2024-01-23,1.68
5384169,2024-01-22,1.678
5384169,2024-01-21,1.675
5384169,2024-01-20,1.672
5384169,2024-01-19,1.668
5384169,2024-01-18,1.663
5384169,2024-01-17,1.658
5384169,2024-01-16,1.655
5384169,2024-01-15,1.651
5384169,2024-01-14,1.647
5384169,2024-01-13,1.645
5384169,2024-01-12,1.643
5384169,2024-01-11,1.643
5384169,2024-01-10,1.643
5384169,2024-01-09,1.643
5384169,2024-01-08,1.643
5384169,2024-01-07,1.644
5384169,2024-01-06,1.645
5384169,2024-01-05,1.645
5384169,2024-01-04,1.646
5384169,2024-01-03,1.647
5384169,2024-01-02,1.647
5384169,2024-01-01,1.646
5384169,2023-12-31,1.645
5384169,2023-12-30,1.643
5384169,2023-12-29,1.641
5384169,2023-12-28,1.638
5384169,2023-12-27,1.637
5384169,2023-12-26,1.636
5384169,2023-12-25,1.635
5384169,2023-12-24,1.635
5384169,2023-12-23,1.633
5384169,2023-12-22,1.631
5384169,2023-12-21,1.63
5384169,2023-12-20,1.629
5384169,2023-12-19,1.631
5384169,2023-12-18,1.633
5384169,2023-12-17,1.635
5384169,2023-12-16,1.638
5384169,2023-12-15,1.641
5384169,2023-12-14,1.641
5384169,2023-12-13,1.643
5384169,2023-12-12,1.643
5384169,2023-12-11,1.642
5384169,2023-12-10,1.641
5384169,2023-12-09,1.639
5384169,2023-12-08,1.639
5384169,2023-12-07,1.639
5384169,2023-12-06,1.639
5384169,2023-12-05,1.641
5384169,2023-12-04,1.64
5384169,2023-12-03,1.641
5384169,2023-12-02,1.641
5384169,2023-12-01,1.643
5384169,2023-11-30,1.645
5384169,2023-11-29,1.647
5384169,2023-11-28,1.651
5384169,2023-11-27,1.655
5384169,2023-11-26,1.658
5384169,2023-11-25,1.661
5384169,2023-11-24,1.664
5384169,2023-11-23,1.666
5384169,2023-11-22,1.668
5384169,2023-11-21,1.672
5384169,2023-11-20,1.674
5384169,2023-11-19,1.677
5384169,2023-11-18,1.677
5384169,2023-11-17,1.678
5384169,2023-11-16,1.677
5384169,2023-11-15,1.677
5384169,2023-11-14,1.677
5384169,2023-11-13,1.676
5384169,2023-11-12,1.677
5384169,2023-11-11,1.677
5384169,2023-11-10,1.678
5384169,2023-11-09,1.679
5384169,2023-11-08,1.681
5384169,2023-11-07,1.683
5384169,2023-11-06,1.683
5384169,2023-11-05,1.685
5384169,2023-11-04,1.684
5384169,2023-11-03,1.683
5384169,2023-11-02,1.683
5384169,2023-11-01,1.683
5384169,2023-10-31,1.684
5384169,2023-10-30,1.685
5384169,2023-10-29,1.686
5384169,2023-10-28,1.685
5384169,2023-10-27,1.685
5384169,2023-10-26,1.684
5384169,2023-10-25,1.683
5384169,2023-10-24,1.681
5384169,2023-10-23,1.68
5384169,2023-10-22,1.679
5384169,2023-10-21,1.677
5384169,2023-10-20,1.677
5384169,2023-10-19,1.676
5384169,2023-10-18,1.675
5384169,2023-10-17,1.675
5384169,2023-10-16,1.673
5384169,2023-10-15,1.672
5384169,2023-10-14,1.671
5384169,2023-10-13,1.67
5384169,2023-10-12,1.668
5384169,2023-10-11,1.668
5384169,2023-10-10,1.669
5384169,2023-10-09,1.67
5384169,2023-10-08,1.671
5384169,2023-10-07,1.673
5384169,2023-10-06,1.674
5384169,2023-10-05,1.675
5384169,2023-10-04,1.677
5384169,2023-10-03,1.679
5384169,2023-10-02,1.681
5384169,2023-10-01,1.684
5384169,2023-09-30,1.685
5384169,2023-09-29,1.686
5384169,2023-09-28,1.687
5384169,2023-09-27,1.688
5384169,2023-09-26,1.689
5384169,2023-09-25,1.689
5384169,2023-09-24,1.69
5384169,2023-09-23,1.691
5384169,2023-09-22,1.691
5384169,2023-09-21,1.692
5384169,2023-09-20,1.693
5384169,2023-09-19,1.695
5384169,2023-09-18,1.695
5384169,2023-09-17,1.696
5384169,2023-09-16,1.696
5384169,2023-09-15,1.697
5384169,2023-09-14,1.698
5384169,2023-09-13,1.699
5384169,2023-09-12,1.7
5384169,2023-09-11,1.701
5384169,2023-09-10,1.701
5384169,2023-09-09,1.7
5384169,2023-09-08,1.7
5384169,2023-09-07,1.698
5384169,2023-09-06,1.697
5384169,2023-09-05,1.696
5384169,2023-09-04,1.694
5384169,2023-09-03,1.693
5384169,2023-09-02,1.692
5384169,2023-09-01,1.691
5384169,2023-08-31,1.69
5384169,2023-08-30,1.689
5384169,2023-08-29,1.69
5384169,2023-08-28,1.689
5384169,2023-08-27,1.689
5384169,2023-08-26,1.689
5384169,2023-08-25,1.689
5384169,2023-08-24,1.687
5384169,2023-08-23,1.687
5384169,2023-08-22,1.686
5384169,2023-08-21,1.685
5384169,2023-08-20,1.684
5384169,2023-08-19,1.682
5384169,2023-08-18,1.681
5384169,2023-08-17,1.679
5384169,2023-08-16,1.678
5384169,2023-08-15,1.677
5384169,2023-08-14,1.675
5384169,2023-08-13,1.674
5384169,2023-08-12,1.673
5384169,2023-08-11,1.673
5384169,2023-08-10,1.671
5384169,2023-08-09,1.67
5384169,2023-08-08,1.669
5384169,2023-08-07,1.667
5384169,2023-08-06,1.666
5384169,2023-08-05,1.665
5384169,2023-08-04,1.663
5384169,2023-08-03,1.662
5384169,2023-08-02,1.661
5384169,2023-08-01,1.66
5384169,2023-07-31,1.658
5384169,2023-07-30,1.655
5384169,2023-07-29,1.652
5384169,2023-07-28,1.649
5384169,2023-07-27,1.647
5384169,2023-07-26,1.645
5384169,2023-07-25,1.643
5384169,2023-07-24,1.643
5384169,2023-07-23,1.644
5384169,2023-07-22,1.645
5384169,2023-07-21,1.645
5384169,2023-07-20,1.647
5384169,2023-07-19,1.648
5384169,2023-07-18,1.65
5384169,2023-07-17,1.652
5384169,2023-07-16,1.654
5384169,2023-07-15,1.657
5384169,2023-07-14,1.661
5384169,2023-07-13,1.663
5384169,2023-07-12,1.665
5384169,2023-07-11,1.667
5384169,2023-07-10,1.669
5384169,2023-07-09,1.671
5384169,2023-07-08,1.673
5384169,2023-07-07,1.675
5384169,2023-07-06,1.676
5384169,2023-07-05,1.676
5384169,2023-07-04,1.676
5384169,2023-07-03,1.675
5384169,2023-07-02,1.674
5384169,2023-07-01,1.674
5384169,2023-06-30,1.675
5384169,2023-06-29,1.673
5384169,2023-06-28,1.673
5384169,2023-06-27,1.673
5384169,2023-06-26,1.673
5384169,2023-06-25,1.671
5384169,2023-06-24,1.669
5384169,2023-06-23,1.666
5384169,2023-06-22,1.662
5384169,2023-06-21,1.659
5384169,2023-06-20,1.655
5384169,2023-06-19,1.651
5384169,2023-06-18,1.647
5384169,2023-06-17,1.643
5384169,2023-06-16,1.638
5384169,2023-06-15,1.632
5384169,2023-06-14,1.627
5384169,2023-06-13,1.621
5384169,2023-06-12,1.615
5384169,2023-06-11,1.609
5384169,2023-06-10,1.603
5384169,2023-06-09,1.596
5384169,2023-06-08,1.59
5384169,2023-06-07,1.584
5384169,2023-06-06,1.578
5384169,2023-06-05,1.573
5384169,2023-06-04,1.569
5384169,2023-06-03,1.565
5384169,2023-06-02,1.562
5384169,2023-06-01,1.559
5384169,2023-05-31,1.555
5384169,2023-05-30,1.553
5384169,2023-05-29,1.551
5384169,2023-05-28,1.549
5384169,2023-05-27,1.548
5384169,2023-05-26,1.549
5384169,2023-05-25,1.549
5384169,2023-05-24,1.549
5384169,2023-05-23,1.549
5384169,2023-05-22,1.551
5384169,2023-05-21,1.552
5384169,2023-05-20,1.552
5384169,2023-05-19,1.553
5384169,2023-05-18,1.553
5384169,2023-05-17,1.553
5384169,2023-05-16,1.553
5384169,2023-05-15,1.554
5384169,2023-05-14,1.555
5384169,2023-05-13,1.556
5384169,2023-05-12,1.558
5384169,2023-05-11,1.56
5384169,2023-05-10,1.563
5384169,2023-05-09,1.565
5384169,2023-05-08,1.569
5384169,2023-05-07,1.574
5384169,2023-05-06,1.578
5384169,2023-05-05,1.583
5384169,2023-05-04,1.586
5384169,2023-05-03,1.59
5384169,2023-05-02,1.595
5384169,2023-05-01,1.599
5384169,2023-04-30,1.603
5384169,2023-04-29,1.607
5384169,2023-04-28,1.61
5384169,2023-04-27,1.612
5384169,2023-04-26,1.613
5384169,2023-04-25,1.615
5384169,2023-04-24,1.617
5384169,2023-04-23,1.617
5384169,2023-04-22,1.617
5384169,2023-04-21,1.617
5384169,2023-04-20,1.617
5384169,2023-04-19,1.618
5384169,2023-04-18,1.619
5384169,2023-04-17,1.618
5384169,2023-04-16,1.619
5384169,2023-04-15,1.619
5384169,2023-04-14,1.618
5384169,2023-04-13,1.617
5384169,2023-04-12,1.616
5384169,2023-04-11,1.615
5384169,2023-04-10,1.613
5384169,2023-04-09,1.611
5384169,2023-04-08,1.609
5384169,2023-04-07,1.607
5384169,2023-04-06,1.604
5384169,2023-04-05,1.602
5384169,2023-04-04,1.6
5384169,2023-04-03,1.598
5384169,2023-04-02,1.596
5384169,2023-04-01,1.594
5384169,2023-03-31,1.592
5384169,2023-03-30,1.59
5384169,2023-03-29,1.589
5384169,2023-03-28,1.588
5384169,2023-03-27,1.587
5384169,2023-03-26,1.587
5384169,2023-03-25,1.586
5384169,2023-03-24,1.585
5384169,2023-03-23,1.583
5384169,2023-03-22,1.583
5384169,2023-03-21,1.583
5384169,2023-03-20,1.582
5384169,2023-03-19,1.582
5384169,2023-03-18,1.582
5384169,2023-03-17,1.581
5384169,2023-03-16,1.581
5384169,2023-03-15,1.581
5384169,2023-03-14,1.582
5384169,2023-03-13,1.583
5384169,2023-03-12,1.585
5384169,2023-03-11,1.587
5384169,2023-03-10,1.589
5384169,2023-03-09,1.592
5384169,2023-03-08,1.595
5384169,2023-03-07,1.597
5384169,2023-03-06,1.599
5384169,2023-03-05,1.602
5384169,2023-03-04,1.605
5384169,2023-03-03,1.607
5384169,2023-03-02,1.611
5384169,2023-03-01,1.615
5384169,2023-02-28,1.619
5384169,2023-02-27,1.623
5384169,2023-02-26,1.627
5384169,2023-02-25,1.631
5384169,2023-02-24,1.635
5384169,2023-02-23,1.639
5384169,2023-02-22,1.643
5384169,2023-02-21,1.647
5384169,2023-02-20,1.651
5384169,2023-02-19,1.654
5384169,2023-02-18,1.657
5384169,2023-02-17,1.66
5384169,2023-02-16,1.663
5384169,2023-02-15,1.665
5384169,2023-02-14,1.667
5384169,2023-02-13,1.669
5384169,2023-02-12,1.671
5384169,2023-02-11,1.673
5384169,2023-02-10,1.673
5384169,2023-02-09,1.674
5384169,2023-02-08,1.675
5384169,2023-02-07,1.675
5384169,2023-02-06,1.675
5384169,2023-02-05,1.675
5384169,2023-02-04,1.675
5384169,2023-02-03,1.675
5384169,2023-02-02,1.675
5384169,2023-02-01,1.675
5384169,2023-01-31,1.675
5384169,2023-01-30,1.673
5384169,2023-01-29,1.673
5384169,2023-01-28,1.672
5384169,2023-01-27,1.671
5384169,2023-01-26,1.669
5384169,2023-01-25,1.666
5384169,2023-01-24,1.663
5384169,2023-01-23,1.662
5384169,2023-01-22,1.661
5384169,2023-01-21,1.658
5384169,2023-01-20,1.655
5384169,2023-01-19,1.652
5384169,2023-01-18,1.649
5384169,2023-01-17,1.647
5384169,2023-01-16,1.645
5384169,2023-01-15,1.643
5384169,2023-01-14,1.64
5384169,2023-01-13,1.637
5384169,2023-01-12,1.635
5384169,2023-01-11,1.634
5384169,2023-01-10,1.633
5384169,2023-01-09,1.633
5384169,2023-01-08,1.631
5384169,2023-01-07,1.63
5384169,2023-01-06,1.63
5384169,2023-01-05,1.629
5384169,2023-01-04,1.628
5384169,2023-01-03,1.626
5384169,2023-01-02,1.625
5384169,2023-01-01,1.624
5380879,2024-06-05,1.787
5380879,2024-06-04,1.786
5380879,2024-06-03,1.785
5380879,2024-06-02,1.783
5380879,2024-06-01,1.779
5380879,2024-05-31,1.777
5380879,2024-05-30,1.777
5380879,2024-05-29,1.775
5380879,2024-05-28,1.774
5380879,2024-05-27,1.773
5380879,2024-05-26,1.773
5380879,2024-05-25,1.773
5380879,2024-05-24,1.773
5380879,2024-05-23,1.774
5380879,2024-05-22,1.775
5380879,2024-05-21,1.775
5380879,2024-05-20,1.775
5380879,2024-05-19,1.777
5380879,2024-05-18,1.779
5380879,2024-05-17,1.781
5380879,2024-05-16,1.784
5380879,2024-05-15,1.787
5380879,2024-05-14,1.789
5380879,2024-05-13,1.791
5380879,2024-05-12,1.793
5380879,2024-05-11,1.795
5380879,2024-05-10,1.799
5380879,2024-05-09,1.801
5380879,2024-05-08,1.802
5380879,2024-05-07,1.803
5380879,2024-05-06,1.804
5380879,2024-05-05,1.805
5380879,2024-05-04,1.805
5380879,2024-05-03,1.805
5380879,2024-05-02,1.804
5380879,2024-05-01,1.803
5380879,2024-04-30,1.803
5380879,2024-04-29,1.804
5380879,2024-04-28,1.805
5380879,2024-04-27,1.805
5380879,2024-04-26,1.805
5380879,2024-04-25,1.805
5380879,2024-04-24,1.804
5380879,2024-04-23,1.804
5380879,2024-04-22,1.805
5380879,2024-04-21,1.804
5380879,2024-04-20,1.804
5380879,2024-04-19,1.803
5380879,2024-04-18,1.802
5380879,2024-04-17,1.801
5380879,2024-04-16,1.8
5380879,2024-04-15,1.799
5380879,2024-04-14,1.797
5380879,2024-04-13,1.794
5380879,2024-04-12,1.792
5380879,2024-04-11,1.789
5380879,2024-04-10,1.786
5380879,2024-04-09,1.783
5380879,2024-04-08,1.78
5380879,2024-04-07,1.777
5380879,2024-04-06,1.773
5380879,2024-04-05,1.769
5380879,2024-04-04,1.765
5380879,2024-04-03,1.762
5380879,2024-04-02,1.76
5380879,2024-04-01,1.758
5380879,2024-03-31,1.755
5380879,2024-03-30,1.753
5380879,2024-03-29,1.752
5380879,2024-03-28,1.751
5380879,2024-03-27,1.75
5380879,2024-03-26,1.751
5380879,2024-03-25,1.751
5380879,2024-03-24,1.753
5380879,2024-03-23,1.754
5380879,2024-03-22,1.756
5380879,2024-03-21,1.757
5380879,2024-03-20,1.759
5380879,2024-03-19,1.761
5380879,2024-03-18,1.761
5380879,2024-03-17,1.762
5380879,2024-03-16,1.763
5380879,2024-03-15,1.765
5380879,2024-03-14,1.766
5380879,2024-03-13,1.767
5380879,2024-03-12,1.767
5380879,2024-03-11,1.766
5380879,2024-03-10,1.765
5380879,2024-03-09,1.765
5380879,2024-03-08,1.764
5380879,2024-03-07,1.763
5380879,2024-03-06,1.761
5380879,2024-03-05,1.76
5380879,2024-03-04,1.759
5380879,2024-03-03,1.759
5380879,2024-03-02,1.757
5380879,2024-03-01,1.757
5380879,2024-02-29,1.756
5380879,2024-02-28,1.756
5380879,2024-02-27,1.756
5380879,2024-02-26,1.757
5380879,2024-02-25,1.757
5380879,2024-02-24,1.758
5380879,2024-02-23,1.759
5380879,2024-02-22,1.761
5380879,2024-02-21,1.763
5380879,2024-02-20,1.766
5380879,2024-02-19,1.769
5380879,2024-02-18,1.771
5380879,2024-02-17,1.773
5380879,2024-02-16,1.776
5380879,2024-02-15,1.779
5380879,2024-02-14,1.781
5380879,2024-02-13,1.783
5380879,2024-02-12,1.785
5380879,2024-02-11,1.787
5380879,2024-02-10,1.788
5380879,2024-02-09,1.789
5380879,2024-02-08,1.789
5380879,2024-02-07,1.789
5380879,2024-02-06,1.788
5380879,2024-02-05,1.787
5380879,2024-02-04,1.787
5380879,2024-02-03,1.787
5380879,2024-02-02,1.786
5380879,2024-02-01,1.784
5380879,2024-01-31,1.781
5380879,2024-01-30,1.779
5380879,2024-01-29,1.775
5380879,2024-01-28,1.773
5380879,2024-01-27,1.771
5380879,2024-01-26,1.77
5380879,2024-01-25,1.769
5380879,2024-01-24,1.767
5380879,2024-01-23,1.766
5380879,2024-01-22,1.765
5380879,2024-01-21,1.763
5380879,2024-01-20,1.76
5380879,2024-01-19,1.757
5380879,2024-01-18,1.755
5380879,2024-01-17,1.753
5380879,2024-01-16,1.752
5380879,2024-01-15,1.751
5380879,2024-01-14,1.749
5380879,2024-01-13,1.747
5380879,2024-01-12,1.746
5380879,2024-01-11,1.744
5380879,2024-01-10,1.741
5380879,2024-01-09,1.739
5380879,2024-01-08,1.737
5380879,2024-01-07,1.735
